DateKey,RegionKey,ChannelKey,Sessions,AddToCart,Conversions,BounceRate
20250712,5,2,263,39,8,0.3622
20250712,6,1,266,28,6,0.441
20250712,6,2,202,25,5,0.3691
20250712,7,1,339,51,11,0.3672
20250712,7,2,339,63,14,0.357
20250712,8,1,282,35,8,0.4139
20250712,8,2,218,35,7,0.3978
20250713,1,1,444,67,15,0.3715
20250713,1,2,344,63,14,0.3532
20250713,2,1,372,52,11,0.3819
20250713,2,2,341,57,12,0.3729
20250713,3,1,327,42,9,0.409
20250713,3,2,292,44,9,0.3722
20250713,4,1,346,45,10,0.4067
20250713,4,2,422,61,13,0.3757
20250713,5,1,385,49,11,0.4085
20250713,5,2,278,39,9,0.3654
20250713,6,1,315,35,8,0.4041
20250713,6,2,253,36,7,0.3794
20250713,7,1,339,55,12,0.3626
20250713,7,2,399,78,17,0.3366
20250713,8,1,260,33,7,0.3997
20250713,8,2,197,28,6,0.3901
20250714,1,1,466,73,15,0.3971
20250714,1,2,377,68,14,0.3668
20250714,2,1,424,60,13,0.4155
20250714,2,2,245,39,9,0.3724
20250714,3,1,376,51,12,0.3745
20250714,3,2,273,43,9,0.3565
20250714,4,1,347,39,9,0.4056
20250714,4,2,340,46,10,0.3889
20250714,5,1,419,60,13,0.4165
20250714,5,2,296,39,8,0.4153
20250714,6,1,211,24,5,0.4073
20250714,6,2,203,24,5,0.3902
20250714,7,1,296,44,10,0.4018
20250714,7,2,330,66,14,0.3338
20250714,8,1,230,27,6,0.3948
20250714,8,2,182,27,6,0.3829
20250715,1,1,489,74,16,0.3887
20250715,1,2,281,43,10,0.3438
20250715,2,1,462,72,15,0.3824
20250715,2,2,268,43,9,0.3959
20250715,3,1,364,48,11,0.4036
20250715,3,2,291,44,10,0.3827
20250715,4,1,422,52,11,0.4294
20250715,4,2,347,46,10,0.4071
20250715,5,1,343,43,9,0.4184
20250715,5,2,303,43,10,0.3649
20250715,6,1,253,27,6,0.4077
20250715,6,2,226,29,6,0.3532
20250715,7,1,366,61,13,0.3757
20250715,7,2,309,52,12,0.3757
20250715,8,1,272,31,7,0.3963
20250715,8,2,206,29,6,0.3764
20250716,1,1,487,74,16,0.3925
20250716,1,2,316,57,12,0.3482
20250716,2,1,354,52,11,0.3961
20250716,2,2,272,48,10,0.3594
20250716,3,1,294,39,8,0.4005
20250716,3,2,252,39,8,0.3947
20250716,4,1,383,46,10,0.4194
20250716,4,2,307,42,10,0.3859
20250716,5,1,358,49,10,0.4126
20250716,5,2,353,47,11,0.4022
20250716,6,1,208,23,5,0.4115
20250716,6,2,234,30,7,0.3776
20250716,7,1,315,55,12,0.3855
20250716,7,2,347,69,15,0.354
20250716,8,1,226,27,6,0.4037
20250716,8,2,174,26,6,0.3648
20250717,1,1,465,71,15,0.393
20250717,1,2,369,61,14,0.3419
20250717,2,1,466,66,15,0.384
20250717,2,2,331,57,13,0.375
20250717,3,1,412,56,12,0.4091
20250717,3,2,270,40,9,0.3541
20250717,4,1,369,49,11,0.4031
20250717,4,2,300,43,9,0.3766
20250717,5,1,335,44,9,0.4031
20250717,5,2,274,39,8,0.3836
20250717,6,1,282,31,7,0.3919
20250717,6,2,226,25,5,0.392
20250717,7,1,274,41,9,0.4193
20250717,7,2,305,61,14,0.3432
20250717,8,1,237,28,6,0.394
20250717,8,2,209,33,7,0.3536
20250718,1,1,509,83,17,0.398
20250718,1,2,349,57,12,0.3811
20250718,2,1,371,50,11,0.4021
20250718,2,2,329,56,12,0.3328
20250718,3,1,329,45,10,0.4072
20250718,3,2,294,45,10,0.3626
20250718,4,1,372,43,9,0.4116
20250718,4,2,365,49,11,0.3693
20250718,5,1,304,41,9,0.4077
20250718,5,2,247,38,8,0.3821
20250718,6,1,288,34,7,0.3774
20250718,6,2,215,29,6,0.3885
20250718,7,1,372,55,12,0.3789
20250718,7,2,284,54,12,0.3636
20250718,8,1,241,30,7,0.3873
20250718,8,2,234,35,8,0.374
20250719,1,1,454,64,13,0.4195
20250719,1,2,385,59,13,0.3857
20250719,2,1,456,60,13,0.424
20250719,2,2,265,44,10,0.3568
20250719,3,1,364,49,10,0.4243
20250719,3,2,323,40,9,0.4105
20250719,4,1,432,52,12,0.4032
20250719,4,2,323,47,10,0.4088
20250719,5,1,370,47,11,0.4022
20250719,5,2,364,50,12,0.3891
20250719,6,1,272,31,7,0.4111
20250719,6,2,239,31,7,0.3861
20250719,7,1,366,57,13,0.417
20250719,7,2,358,72,16,0.3352
20250719,8,1,253,32,7,0.3985
20250719,8,2,201,30,7,0.3473
20250720,1,1,505,75,17,0.379
20250720,1,2,368,66,14,0.3888
20250720,2,1,433,60,14,0.403
20250720,2,2,331,59,13,0.3628
20250720,3,1,404,55,11,0.4175
20250720,3,2,275,43,9,0.3588
20250720,4,1,425,54,11,0.3979
20250720,4,2,381,61,13,0.3781
20250720,5,1,384,51,11,0.4039
20250720,5,2,300,41,9,0.3743
20250720,6,1,253,28,6,0.417
20250720,6,2,236,29,6,0.386
20250720,7,1,345,56,12,0.3715
20250720,7,2,365,78,16,0.3416
20250720,8,1,255,33,7,0.3978
20250720,8,2,192,24,5,0.3881
20250721,1,1,426,61,14,0.398
20250721,1,2,330,54,12,0.3516
20250721,2,1,378,57,12,0.3694
20250721,2,2,265,40,9,0.3631
20250721,3,1,405,55,12,0.3877
20250721,3,2,251,35,8,0.3828
20250721,4,1,414,51,11,0.4075
20250721,4,2,349,47,10,0.3825
20250721,5,1,380,50,11,0.4108
20250721,5,2,264,38,8,0.3864
20250721,6,1,263,28,6,0.4401
20250721,6,2,228,30,7,0.3867
20250721,7,1,287,47,10,0.3932
20250721,7,2,312,61,14,0.328
20250721,8,1,230,28,6,0.4285
20250721,8,2,179,26,6,0.3611
20250722,1,1,459,71,16,0.3654
20250722,1,2,366,57,13,0.3767
20250722,2,1,437,55,12,0.4242
20250722,2,2,291,51,11,0.3658
20250722,3,1,391,52,12,0.4028
20250722,3,2,314,50,10,0.3711
20250722,4,1,482,56,12,0.4126
20250722,4,2,342,46,10,0.3912
20250722,5,1,362,44,10,0.4158
20250722,5,2,273,39,9,0.3809
20250722,6,1,289,33,7,0.4194
20250722,6,2,188,24,5,0.3652
20250722,7,1,311,46,10,0.3888
20250722,7,2,288,58,12,0.3556
20250722,8,1,197,23,5,0.4134
20250722,8,2,184,24,5,0.3789
20250723,1,1,452,71,15,0.3992
20250723,1,2,316,57,13,0.3469
20250723,2,1,369,55,12,0.3925
20250723,2,2,301,50,11,0.3531
20250723,3,1,371,50,11,0.3953
20250723,3,2,286,46,9,0.3712
20250723,4,1,392,49,11,0.4119
20250723,4,2,281,38,8,0.3759
20250723,5,1,312,40,9,0.4086
20250723,5,2,307,45,10,0.3597
20250723,6,1,235,26,6,0.4112
20250723,6,2,202,25,6,0.3934
20250723,7,1,322,50,11,0.3955
20250723,7,2,312,59,13,0.3916
20250723,8,1,223,26,6,0.4281
20250723,8,2,168,25,6,0.3711
20250724,1,1,518,76,16,0.4074
20250724,1,2,395,62,14,0.3479
20250724,2,1,386,49,11,0.3776
20250724,2,2,245,39,9,0.364
20250724,3,1,448,64,14,0.3952
20250724,3,2,305,42,9,0.3479
20250724,4,1,296,33,7,0.3912
20250724,4,2,339,46,10,0.3722
20250724,5,1,372,45,10,0.4043
20250724,5,2,288,38,8,0.421
20250724,6,1,194,18,4,0.4027
20250724,6,2,200,26,5,0.3966
20250724,7,1,281,44,9,0.4043
20250724,7,2,345,60,14,0.3522
20250724,8,1,237,32,7,0.3936
20250724,8,2,192,30,6,0.3642
20250725,1,1,382,61,13,0.408
20250725,1,2,423,72,15,0.3729
20250725,2,1,447,67,14,0.3517
20250725,2,2,368,58,13,0.3617
20250725,3,1,312,39,8,0.4009
20250725,3,2,321,45,10,0.3831
20250725,4,1,365,45,10,0.3831
20250725,4,2,356,54,11,0.3826
20250725,5,1,383,51,11,0.3907
20250725,5,2,266,34,8,0.3919
20250725,6,1,234,30,6,0.3888
20250725,6,2,191,24,5,0.3935
20250725,7,1,302,49,11,0.3938
20250725,7,2,293,55,12,0.3501
20250725,8,1,218,28,6,0.4273
20250725,8,2,163,27,6,0.3482
20250726,1,1,480,75,16,0.4083
20250726,1,2,339,56,12,0.3728
20250726,2,1,442,60,13,0.3942
20250726,2,2,369,60,13,0.3628
20250726,3,1,451,57,13,0.4104
20250726,3,2,332,50,11,0.3742
20250726,4,1,407,51,11,0.3795
20250726,4,2,374,56,12,0.3821
20250726,5,1,367,46,10,0.3995
20250726,5,2,335,37,9,0.3865
20250726,6,1,269,34,7,0.3956
20250726,6,2,238,30,6,0.3827
20250726,7,1,303,46,10,0.3802
20250726,7,2,372,74,16,0.3383
20250726,8,1,274,32,7,0.3989
20250726,8,2,197,28,6,0.3799
20250727,1,1,513,74,16,0.3726
20250727,1,2,390,62,13,0.3768
20250727,2,1,442,60,13,0.3888
20250727,2,2,346,56,12,0.3731
20250727,3,1,380,56,12,0.3975
20250727,3,2,264,40,9,0.3889
20250727,4,1,411,48,11,0.4219
20250727,4,2,378,55,12,0.3965
20250727,5,1,399,60,13,0.4056
20250727,5,2,322,47,10,0.3718
20250727,6,1,219,25,5,0.4234
20250727,6,2,219,28,6,0.3874
20250727,7,1,364,57,12,0.4213
20250727,7,2,337,64,14,0.3445
20250727,8,1,258,37,8,0.4237
20250727,8,2,192,27,6,0.3533
20250728,1,1,478,73,15,0.3946
20250728,1,2,305,52,12,0.3347
20250728,2,1,372,53,11,0.3856
20250728,2,2,268,46,10,0.368
20250728,3,1,322,45,10,0.3643
20250728,3,2,271,38,9,0.3689
20250728,4,1,315,41,9,0.3898
20250728,4,2,302,39,9,0.4146
20250728,5,1,363,50,10,0.4088
20250728,5,2,323,42,9,0.4113
20250728,6,1,232,26,6,0.3908
20250728,6,2,217,27,6,0.3853
20250728,7,1,281,46,9,0.3849
20250728,7,2,309,62,13,0.3553
20250728,8,1,271,31,7,0.4227
20250728,8,2,181,24,5,0.3677
20250729,1,1,483,74,16,0.386
20250729,1,2,374,69,15,0.3594
20250729,2,1,379,56,12,0.3892
20250729,2,2,290,41,9,0.3747
20250729,3,1,348,48,10,0.3996
20250729,3,2,306,45,10,0.3653
20250729,4,1,444,55,12,0.4206
20250729,4,2,323,41,9,0.3787
20250729,5,1,381,50,11,0.416
20250729,5,2,290,43,9,0.3726
20250729,6,1,212,24,5,0.3838
20250729,6,2,184,23,5,0.3716
20250729,7,1,329,51,11,0.3816
20250729,7,2,345,67,14,0.3509
20250729,8,1,220,27,6,0.383
20250729,8,2,195,30,6,0.3798
20250730,1,1,426,63,14,0.3997
20250730,1,2,371,66,14,0.3609
20250730,2,1,411,63,13,0.4001
20250730,2,2,354,62,13,0.3684
20250730,3,1,348,44,10,0.4036
20250730,3,2,302,43,10,0.3771
20250730,4,1,393,49,11,0.4055
20250730,4,2,350,48,10,0.3746
20250730,5,1,284,36,8,0.3884
20250730,5,2,228,31,7,0.376
20250730,6,1,302,32,8,0.4015
20250730,6,2,180,24,5,0.3905
20250730,7,1,305,50,11,0.3581
20250730,7,2,258,50,11,0.3136
20250730,8,1,227,26,6,0.4314
20250730,8,2,173,25,5,0.3871
20250731,1,1,413,64,13,0.3842
20250731,1,2,387,66,14,0.3503
20250731,2,1,448,62,13,0.4116
20250731,2,2,291,40,9,0.3795
20250731,3,1,337,43,9,0.4073
20250731,3,2,298,45,10,0.3798
20250731,4,1,357,40,8,0.4099
20250731,4,2,284,40,9,0.3671
20250731,5,1,374,46,10,0.4436
20250731,5,2,309,42,9,0.381
20250731,6,1,265,33,7,0.4309
20250731,6,2,208,26,6,0.4042
20250731,7,1,327,54,12,0.3951
20250731,7,2,305,56,12,0.3709
20250731,8,1,267,38,8,0.3913
20250731,8,2,194,31,7,0.3763
20250801,1,1,656,99,21,0.3927
20250801,1,2,436,80,18,0.3621
20250801,2,1,479,75,16,0.4123
20250801,2,2,414,67,14,0.3691
20250801,3,1,493,71,15,0.3884
20250801,3,2,331,55,12,0.3764
20250801,4,1,349,44,10,0.3754
20250801,4,2,376,51,11,0.3654
20250801,5,1,454,64,14,0.393
20250801,5,2,349,50,11,0.3581
20250801,6,1,328,40,9,0.3756
20250801,6,2,249,31,7,0.3883
20250801,7,1,316,60,13,0.3992
20250801,7,2,375,79,17,0.3516
20250801,8,1,260,37,8,0.3999
20250801,8,2,194,28,6,0.3794
20250802,1,1,621,100,22,0.3854
20250802,1,2,479,87,19,0.3585
20250802,2,1,418,64,13,0.3939
20250802,2,2,377,64,13,0.3751
20250802,3,1,492,64,14,0.4107
20250802,3,2,363,56,12,0.3627
20250802,4,1,420,52,11,0.4213
20250802,4,2,418,57,13,0.3738
20250802,5,1,482,72,15,0.4005
20250802,5,2,381,57,12,0.3809
20250802,6,1,319,43,9,0.4045
20250802,6,2,306,44,9,0.3864
20250802,7,1,436,68,15,0.3967
20250802,7,2,438,88,19,0.3567
20250802,8,1,273,36,7,0.4117
20250802,8,2,234,34,8,0.3869
20250803,1,1,579,88,19,0.406
20250803,1,2,470,85,18,0.3251
20250803,2,1,627,99,21,0.4025
20250803,2,2,341,59,14,0.3386
20250803,3,1,496,67,14,0.4023
20250803,3,2,362,58,13,0.3854
20250803,4,1,384,48,11,0.3908
20250803,4,2,327,54,12,0.3805
20250803,5,1,534,83,18,0.3881
20250803,5,2,376,53,12,0.3721
20250803,6,1,302,33,7,0.4075
20250803,6,2,300,38,8,0.3974
20250803,7,1,449,72,16,0.3812
20250803,7,2,358,66,14,0.371
20250803,8,1,299,39,8,0.4015
20250803,8,2,267,44,9,0.3827
20250804,1,1,530,87,18,0.3759
20250804,1,2,450,80,17,0.3642
20250804,2,1,528,85,18,0.3814
20250804,2,2,394,64,15,0.3756
20250804,3,1,473,63,14,0.4163
20250804,3,2,362,63,13,0.3632
20250804,4,1,371,40,9,0.3941
20250804,4,2,436,67,14,0.3885
20250804,5,1,368,53,11,0.389
20250804,5,2,330,47,10,0.3632
20250804,6,1,292,35,8,0.4122
20250804,6,2,272,34,8,0.3815
20250804,7,1,292,50,10,0.3918
20250804,7,2,453,92,20,0.3425
20250804,8,1,296,38,8,0.4097
20250804,8,2,221,32,7,0.3892
20250805,1,1,470,81,17,0.3565
20250805,1,2,457,86,19,0.3317
20250805,2,1,576,90,19,0.391
20250805,2,2,430,70,16,0.3571
20250805,3,1,405,57,12,0.4284
20250805,3,2,413,68,14,0.3624
20250805,4,1,461,56,12,0.4215
20250805,4,2,356,51,11,0.3831
20250805,5,1,324,47,10,0.374
20250805,5,2,339,53,11,0.3713
20250805,6,1,324,41,9,0.4278
20250805,6,2,240,31,7,0.3831
20250805,7,1,342,57,13,0.3867
20250805,7,2,377,68,16,0.3519
20250805,8,1,283,37,8,0.4036
20250805,8,2,217,29,7,0.3734
20250806,1,1,460,71,16,0.3724
20250806,1,2,437,83,17,0.3164
20250806,2,1,539,71,16,0.4018
20250806,2,2,373,63,14,0.3547
20250806,3,1,442,60,13,0.414
20250806,3,2,370,64,14,0.3687
20250806,4,1,495,67,14,0.3988
20250806,4,2,454,74,16,0.3633
20250806,5,1,396,47,11,0.4078
20250806,5,2,396,57,12,0.3495
20250806,6,1,271,30,6,0.4042
20250806,6,2,250,31,7,0.3911
20250806,7,1,440,80,17,0.3797
20250806,7,2,453,94,19,0.3566
20250806,8,1,307,37,8,0.3841
20250806,8,2,176,29,6,0.3958
20250807,1,1,562,82,17,0.4054
20250807,1,2,428,79,17,0.3792
20250807,2,1,508,79,17,0.3941
20250807,2,2,359,59,13,0.3423
20250807,3,1,479,62,13,0.4012
20250807,3,2,269,43,10,0.3739
20250807,4,1,395,51,11,0.4373
20250807,4,2,413,59,13,0.3992
20250807,5,1,404,53,11,0.3882
20250807,5,2,344,51,11,0.3805
20250807,6,1,351,38,8,0.4047
20250807,6,2,209,27,6,0.3978
20250807,7,1,343,55,12,0.394
20250807,7,2,388,79,17,0.3337
20250807,8,1,258,31,7,0.4037
20250807,8,2,199,31,7,0.365
20250808,1,1,630,95,20,0.4137
20250808,1,2,409,67,15,0.3291
20250808,2,1,529,74,17,0.3978
20250808,2,2,413,68,15,0.3387
20250808,3,1,470,65,14,0.3939
20250808,3,2,321,47,11,0.3814
20250808,4,1,466,58,12,0.381
20250808,4,2,345,54,12,0.3783
20250808,5,1,380,46,10,0.3935
20250808,5,2,343,54,11,0.392
20250808,6,1,284,33,7,0.4326
20250808,6,2,223,28,6,0.3784
20250808,7,1,422,74,16,0.366
20250808,7,2,380,78,17,0.3815
20250808,8,1,242,31,7,0.4129
20250808,8,2,230,34,8,0.3661
20250809,1,1,687,106,23,0.3958
20250809,1,2,532,96,21,0.3349
20250809,2,1,477,67,15,0.4211
20250809,2,2,429,71,16,0.3516
20250809,3,1,408,51,11,0.3901
20250809,3,2,365,61,13,0.3398
20250809,4,1,420,57,12,0.4015
20250809,4,2,438,55,12,0.3767
20250809,5,1,495,66,15,0.4072
20250809,5,2,336,46,10,0.3786
20250809,6,1,381,43,9,0.4347
20250809,6,2,303,41,9,0.3895
20250809,7,1,358,64,14,0.3881
20250809,7,2,376,72,17,0.3284
20250809,8,1,283,40,8,0.4252
20250809,8,2,198,30,6,0.3829
20250810,1,1,634,100,21,0.4016
20250810,1,2,458,91,19,0.32
20250810,2,1,496,75,16,0.4104
20250810,2,2,386,66,14,0.3584
20250810,3,1,484,64,14,0.4082
20250810,3,2,290,44,10,0.377
20250810,4,1,449,53,12,0.4129
20250810,4,2,386,59,12,0.3791
20250810,5,1,493,65,15,0.401
20250810,5,2,320,47,10,0.3745
20250810,6,1,341,40,9,0.4215
20250810,6,2,251,35,8,0.3826
20250810,7,1,470,88,19,0.3576
20250810,7,2,412,80,18,0.336
20250810,8,1,290,33,7,0.4265
20250810,8,2,220,35,8,0.3638
20250811,1,1,534,86,18,0.384
20250811,1,2,488,90,20,0.3512
20250811,2,1,527,80,18,0.3688
20250811,2,2,429,72,16,0.3395
20250811,3,1,472,64,14,0.4008
20250811,3,2,299,46,10,0.3841
20250811,4,1,483,64,14,0.4198
20250811,4,2,380,55,12,0.3687
20250811,5,1,357,50,11,0.3733
20250811,5,2,338,48,10,0.3665
20250811,6,1,250,29,6,0.412
20250811,6,2,233,29,6,0.3927
20250811,7,1,404,72,15,0.3792
20250811,7,2,432,93,19,0.3358
20250811,8,1,227,29,7,0.4031
20250811,8,2,224,35,7,0.346
20250812,1,1,588,88,19,0.3777
20250812,1,2,377,63,14,0.3835
20250812,2,1,469,74,16,0.3807
20250812,2,2,309,55,12,0.3553
20250812,3,1,513,71,15,0.3896
20250812,3,2,412,61,13,0.386
20250812,4,1,465,55,13,0.4097
20250812,4,2,415,61,13,0.3684
20250812,5,1,400,56,12,0.3771
20250812,5,2,305,47,10,0.3623
20250812,6,1,268,33,7,0.4178
20250812,6,2,240,34,7,0.3805
20250812,7,1,341,60,13,0.4084
20250812,7,2,370,68,16,0.3429
20250812,8,1,278,35,8,0.4315
20250812,8,2,232,36,8,0.3778
20250813,1,1,593,88,19,0.3829
20250813,1,2,451,87,19,0.3607
20250813,2,1,519,80,17,0.4107
20250813,2,2,421,71,16,0.3483
20250813,3,1,414,55,12,0.4028
20250813,3,2,331,54,11,0.3465
20250813,4,1,458,57,13,0.4089
20250813,4,2,399,59,13,0.3792
20250813,5,1,474,70,15,0.4123
20250813,5,2,335,47,11,0.3653
20250813,6,1,294,37,8,0.4409
20250813,6,2,237,32,7,0.3967
20250813,7,1,409,65,14,0.376
20250813,7,2,346,73,16,0.3527
20250813,8,1,251,31,7,0.4091
20250813,8,2,220,35,8,0.352
20250814,1,1,571,93,20,0.3875
20250814,1,2,510,89,20,0.3514
20250814,2,1,533,83,17,0.4118
20250814,2,2,398,67,14,0.3399
20250814,3,1,438,63,14,0.3865
20250814,3,2,375,60,13,0.3528
20250814,4,1,496,62,13,0.4193
20250814,4,2,394,57,13,0.367
20250814,5,1,428,57,12,0.3894
20250814,5,2,297,44,10,0.3623
20250814,6,1,287,32,7,0.4012
20250814,6,2,239,30,6,0.3836
20250814,7,1,354,58,13,0.4286
20250814,7,2,323,67,14,0.3599
20250814,8,1,226,30,7,0.3888
20250814,8,2,196,33,7,0.3668
20250815,1,1,595,88,19,0.3795
20250815,1,2,376,69,15,0.3484
20250815,2,1,410,59,12,0.4144
20250815,2,2,365,61,13,0.3558
20250815,3,1,443,65,14,0.3963
20250815,3,2,342,52,12,0.3717
20250815,4,1,433,57,13,0.3775
20250815,4,2,358,49,11,0.3818
20250815,5,1,403,51,11,0.4259
20250815,5,2,294,40,9,0.3753
20250815,6,1,301,33,8,0.4083
20250815,6,2,268,37,8,0.3689
20250815,7,1,377,62,13,0.4165
20250815,7,2,343,74,16,0.3518
20250815,8,1,269,34,7,0.4034
20250815,8,2,240,33,7,0.3902
20250816,1,1,484,66,14,0.3842
20250816,1,2,406,77,16,0.3678
20250816,2,1,431,66,14,0.3744
20250816,2,2,426,71,16,0.3458
20250816,3,1,510,67,15,0.3791
20250816,3,2,476,78,16,0.3901
20250816,4,1,511,63,13,0.3929
20250816,4,2,442,65,14,0.3576
20250816,5,1,454,58,13,0.4117
20250816,5,2,392,56,13,0.3838
20250816,6,1,332,37,8,0.4015
20250816,6,2,258,33,8,0.3589
20250816,7,1,421,74,16,0.3801
20250816,7,2,396,77,17,0.3393
20250816,8,1,303,44,9,0.4166
20250816,8,2,260,42,9,0.3521
20250817,1,1,559,81,18,0.3986
20250817,1,2,528,90,20,0.3311
20250817,2,1,545,82,19,0.3517
20250817,2,2,449,75,16,0.3947
20250817,3,1,474,63,14,0.4092
20250817,3,2,361,59,12,0.3802
20250817,4,1,548,75,16,0.403
20250817,4,2,461,64,14,0.3942
20250817,5,1,426,52,12,0.3785
20250817,5,2,354,49,11,0.3714
20250817,6,1,347,41,8,0.4286
20250817,6,2,238,30,7,0.3629
20250817,7,1,370,58,13,0.3866
20250817,7,2,481,90,18,0.3314
20250817,8,1,247,30,6,0.4291
20250817,8,2,238,37,8,0.3597
20250818,1,1,540,88,19,0.3966
20250818,1,2,479,87,19,0.3327
20250818,2,1,564,84,19,0.3945
20250818,2,2,431,66,15,0.3565
20250818,3,1,465,57,13,0.4027
20250818,3,2,420,59,13,0.3609
20250818,4,1,486,64,14,0.4042
20250818,4,2,389,54,12,0.3785
20250818,5,1,381,50,11,0.3859
20250818,5,2,298,43,9,0.3692
20250818,6,1,288,33,7,0.4298
20250818,6,2,275,32,7,0.3861
20250818,7,1,327,58,13,0.3755
20250818,7,2,405,81,18,0.3241
20250818,8,1,297,38,8,0.4054
20250818,8,2,228,33,7,0.3761
20250819,1,1,555,83,18,0.3978
20250819,1,2,507,90,19,0.3762
20250819,2,1,489,73,16,0.4065
20250819,2,2,329,63,13,0.3219
20250819,3,1,483,63,14,0.4224
20250819,3,2,376,55,12,0.3698
20250819,4,1,466,58,13,0.397
20250819,4,2,368,52,12,0.3717
20250819,5,1,420,57,13,0.3705
20250819,5,2,307,48,10,0.3816
20250819,6,1,281,34,7,0.4417
20250819,6,2,213,29,6,0.3719
20250819,7,1,316,54,11,0.4001
20250819,7,2,379,77,17,0.3484
20250819,8,1,231,29,6,0.4107
20250819,8,2,204,34,7,0.3591
20250820,1,1,529,84,18,0.385
20250820,1,2,445,77,18,0.3546
20250820,2,1,465,64,14,0.4034
20250820,2,2,425,70,15,0.3799
20250820,3,1,441,61,13,0.4097
20250820,3,2,360,56,12,0.3564
20250820,4,1,502,54,12,0.4165
20250820,4,2,374,54,12,0.3479
20250820,5,1,455,67,15,0.3839
20250820,5,2,276,41,9,0.375
20250820,6,1,344,44,9,0.4191
20250820,6,2,231,31,7,0.3483
20250820,7,1,373,64,14,0.3651
20250820,7,2,388,70,15,0.3318
20250820,8,1,278,35,8,0.4077
20250820,8,2,216,34,7,0.3721
20250821,1,1,599,96,21,0.3763
20250821,1,2,384,68,15,0.3756
20250821,2,1,491,71,16,0.3928
20250821,2,2,373,66,14,0.3589
20250821,3,1,443,64,14,0.4211
20250821,3,2,373,61,13,0.365
20250821,4,1,403,50,10,0.4137
20250821,4,2,396,56,12,0.3812
20250821,5,1,332,46,10,0.3924
20250821,5,2,336,50,11,0.3783
20250821,6,1,234,28,6,0.4352
20250821,6,2,234,29,6,0.4114
20250821,7,1,398,62,14,0.3959
20250821,7,2,315,71,15,0.3549
20250821,8,1,246,31,7,0.3964
20250821,8,2,243,35,8,0.3999
20250822,1,1,498,82,18,0.3755
20250822,1,2,440,82,18,0.3616
20250822,2,1,588,76,17,0.4205
20250822,2,2,397,63,15,0.3669
20250822,3,1,438,58,12,0.416
20250822,3,2,295,48,10,0.3811
20250822,4,1,530,67,14,0.3888
20250822,4,2,366,50,11,0.3658
20250822,5,1,371,49,11,0.4197
20250822,5,2,345,48,10,0.3923
20250822,6,1,363,42,9,0.4277
20250822,6,2,222,26,6,0.4043
20250822,7,1,292,49,10,0.3863
20250822,7,2,355,70,15,0.3144
20250822,8,1,265,34,8,0.4038
20250822,8,2,218,32,7,0.3731
20250823,1,1,539,81,17,0.4019
20250823,1,2,441,79,18,0.3699
20250823,2,1,540,77,17,0.4048
20250823,2,2,442,81,17,0.3469
20250823,3,1,485,60,13,0.3854
20250823,3,2,353,59,13,0.3674
20250823,4,1,484,55,13,0.4164
20250823,4,2,432,61,13,0.394
20250823,5,1,370,52,12,0.3848
20250823,5,2,322,42,10,0.4119
20250823,6,1,336,39,8,0.387
20250823,6,2,316,42,9,0.3827
20250823,7,1,367,65,14,0.4038
20250823,7,2,397,74,17,0.3423
20250823,8,1,326,40,9,0.4175
20250823,8,2,247,37,8,0.3892
20250824,1,1,529,83,18,0.3722
20250824,1,2,448,81,18,0.3382
20250824,2,1,652,97,22,0.4152
20250824,2,2,409,60,13,0.3718
20250824,3,1,440,61,14,0.3975
20250824,3,2,315,52,11,0.3817
20250824,4,1,555,76,16,0.3946
20250824,4,2,505,73,16,0.3678
20250824,5,1,449,57,13,0.4314
20250824,5,2,362,50,11,0.378
20250824,6,1,266,32,7,0.4001
20250824,6,2,282,35,8,0.3523
20250824,7,1,428,74,16,0.395
20250824,7,2,443,91,19,0.333
20250824,8,1,241,31,7,0.3919
20250824,8,2,234,38,9,0.365
20250825,1,1,577,90,19,0.3756
20250825,1,2,458,84,18,0.3364
20250825,2,1,558,84,18,0.4014
20250825,2,2,410,65,14,0.3636
20250825,3,1,367,49,11,0.3986
20250825,3,2,384,58,12,0.3876
20250825,4,1,450,56,13,0.4025
20250825,4,2,379,57,13,0.3433
20250825,5,1,478,63,14,0.3703
20250825,5,2,346,54,12,0.3702
20250825,6,1,261,32,7,0.401
20250825,6,2,268,35,7,0.3886
20250825,7,1,340,57,12,0.392
20250825,7,2,374,78,16,0.3528
20250825,8,1,286,36,8,0.4226
20250825,8,2,225,36,8,0.3524
20250826,1,1,574,103,22,0.3915
20250826,1,2,434,85,19,0.3374
20250826,2,1,528,72,17,0.3981
20250826,2,2,345,62,13,0.3558
20250826,3,1,423,58,13,0.4045
20250826,3,2,332,55,12,0.3567
20250826,4,1,425,53,12,0.4041
20250826,4,2,433,61,13,0.3642
20250826,5,1,409,53,12,0.3825
20250826,5,2,344,52,11,0.3642
20250826,6,1,289,31,7,0.4172
20250826,6,2,227,27,6,0.3792
20250826,7,1,376,59,13,0.3934
20250826,7,2,399,84,18,0.3332
20250826,8,1,305,39,8,0.3894
20250826,8,2,204,29,6,0.3705
20250827,1,1,622,102,22,0.3948
20250827,1,2,460,84,18,0.3434
20250827,2,1,599,85,19,0.3854
20250827,2,2,389,65,14,0.3641
20250827,3,1,358,46,11,0.4192
20250827,3,2,326,52,11,0.3434
20250827,4,1,407,53,12,0.4027
20250827,4,2,394,59,13,0.3698
20250827,5,1,433,61,13,0.4086
20250827,5,2,359,48,11,0.3563
20250827,6,1,288,33,7,0.402
